Ma_sinh_vien,Ho,Ten,Gioi_tinh,Ngay_sinh,Mail,Di_dong,CMND,Hoc_bong,Ma_khoa
V0663,Đàm Văn Minh,Trọng,TRUE,1999-02-15 0:00:00,dvmtrong@gmail.com,913442323,145562733047,3000000,VL
V0664,Vương Văn Minh,Mẫn,TRUE,1999-07-16 0:00:00,vvmman@gmail.com,913425237,140809727277,3000000,VL
V0665,Đặng Thị Thanh,Nga,FALSE,1999-03-25 0:00:00,dttnga@gmail.com,987946343,626254750445,0,VL
V0666,Mã Văn Minh,Thiện,TRUE,1999-08-30 0:00:00,mvmthien@gmail.com,168425757,565484777388,0,VL
V0667,Lâm Thảo,Lan,FALSE,1999-06-20 0:00:00,ltlan@gmail.com,913519630,356721333615,3000000,VL
V0668,Lâm Minh,Thu,TRUE,1999-08-23 0:00:00,lmthu@gmail.com,987564601,712452591005,2000000,VL
V0669,Thái Thanh,Tâm,TRUE,1999-07-10 0:00:00,tttam@gmail.com,168350610,366567833589,1000000,VL
V0670,Bạch Thị Thanh,Nga,FALSE,1999-05-22 0:00:00,bttnga@gmail.com,913282054,101439863168,0,VL
V0671,Lâm Vĩnh,Lộc,TRUE,1999-07-19 0:00:00,lvloc@gmail.com,987854137,306534970277,1000000,VL
V0672,Phạm Văn Minh,Thăng,TRUE,1999-11-23 0:00:00,pvmthang@gmail.com,913864735,111586391442,1000000,VL
V0673,Lâm Vĩnh,Trọng,TRUE,1999-04-10 0:00:00,lvtrong@gmail.com,168534378,698227050462,2000000,VL
V0674,Bạch Nam,Thiệu,TRUE,1999-08-14 0:00:00,bnthieu@gmail.com,168463843,387667121219,0,VL
V0675,Phạm Phú,Minh,FALSE,1999-02-09 0:00:00,ppminh@gmail.com,987665151,310384852528,1000000,VL
V0676,Đàm Thảo,Ly,FALSE,1999-05-08 0:00:00,dtly@gmail.com,913188686,625956757207,2000000,VL
V0677,Nguyễn Thị Thanh,Nhung,FALSE,1999-09-10 0:00:00,nttnhung@gmail.com,168468255,361170185369,0,VL
V0678,Phạm Mạnh,Phong,TRUE,1999-04-24 0:00:00,pmphong@gmail.com,168951332,34679708146,3000000,VL
V0679,Phạm Bạch,Minh,TRUE,1999-04-26 0:00:00,pbminh@gmail.com,168447385,160067722343,0,VL
V0680,Thái Bạch,Phương,FALSE,1999-02-21 0:00:00,tbphuong@gmail.com,987422280,146609464494,1000000,VL
V0681,Thái Văn Minh,Hiệu,TRUE,1999-05-23 0:00:00,tvmhieu@gmail.com,987178085,656467247951,2000000,VL
V0682,Trần Văn Minh,Bảo,TRUE,1999-02-04 0:00:00,tvmbao@gmail.com,987937696,669177771179,3000000,VL
V0683,Cao Nam,Mẫn,TRUE,1999-06-23 0:00:00,cnman@gmail.com,987607898,761654322197,1000000,VL
V0684,Mã Văn Minh,Bảo,TRUE,1999-07-16 0:00:00,mvmbao@gmail.com,913792686,166505053521,1000000,VL
V0685,Mã Nam,Sinh,TRUE,1999-08-22 0:00:00,mnsinh@gmail.com,913136855,665228189823,3000000,VL
V0686,Phạm Vĩnh,Phong,TRUE,1999-08-05 0:00:00,pvphong@gmail.com,913277855,941354633623,0,VL
V0687,Khương Ngọc,Mỹ,FALSE,1999-10-20 0:00:00,knmy@gmail.com,987205473,41225753027,1000000,VL
V0688,Lâm Văn Minh,Thiệu,TRUE,1999-11-10 0:00:00,lvmthieu@gmail.com,913758051,956285566479,0,VL
V0689,Vương Nam,Tuấn,TRUE,1999-01-07 0:00:00,vntuan@gmail.com,987863713,529476657405,1000000,VL
V0690,Văn Phú,Ngân,TRUE,1999-08-13 0:00:00,vpngan@gmail.com,913962186,396333676553,1000000,VL
V0691,Trần Nam,Dũng,TRUE,1999-04-12 0:00:00,tndung@gmail.com,987166798,793615041259,1000000,VL
V0692,Bạch Thảo,Trang,FALSE,1999-04-12 0:00:00,bttrang@gmail.com,168143824,661548945634,1000000,VL
V0693,Lê Bạch,Thanh,TRUE,1999-06-27 0:00:00,lbthanh@gmail.com,987632516,955446617646,0,VL
V0694,Văn Văn Minh,Thiện,TRUE,1999-07-23 0:00:00,vvmthien@gmail.com,168256269,529181611386,0,VL
V0695,Bạch Văn Minh,Tuấn,TRUE,1999-11-13 0:00:00,bvmtuan@gmail.com,913172422,281451497126,0,VL
V0696,Đàm Bạch,Ngọc,TRUE,1999-12-19 0:00:00,dbngoc@gmail.com,913775145,421930157875,1000000,VL
V0697,Lâm Văn Minh,Hòa,TRUE,1999-01-13 0:00:00,lvmhoa@gmail.com,913244418,551711288281,0,VL
V0698,Lý Thị,Loan,FALSE,1999-05-16 0:00:00,ltloan@gmail.com,987649380,461833626232,2000000,VL
V0699,Lê Vĩnh,Hòa,TRUE,1999-06-12 0:00:00,lvhoa@gmail.com,168737918,139811131045,0,VL
V0700,Cao Thảo,Ly,FALSE,1999-11-06 0:00:00,ctly@gmail.com,168435083,830725613394,3000000,VL
V0701,Thái Thị Thanh,Nga,FALSE,1999-06-29 0:00:00,tttnga@gmail.com,913964907,369642708429,0,VL
V0702,Đặng Ngọc,Phương,FALSE,1999-11-09 0:00:00,dnphuong@gmail.com,168391113,451055456386,1000000,VL
V0703,Mã Văn Minh,Thiện,TRUE,1999-02-03 0:00:00,mvmthien@gmail.com,913486618,847328272354,3000000,VL
V0704,Văn Văn Minh,Huy,TRUE,1999-11-05 0:00:00,vvmhuy@gmail.com,168986806,113852686429,1000000,VL
V0705,Lê Thanh,Tâm,TRUE,1999-11-04 0:00:00,lttam@gmail.com,913931935,154334638472,0,VL
V0706,Khương Mạnh,Hiệu,TRUE,1999-02-04 0:00:00,kmhieu@gmail.com,913754170,305879418614,3000000,VL
V0707,Đinh Thị,Đào,FALSE,1999-07-15 0:00:00,dtdao@gmail.com,913846092,349281471443,3000000,VL
V0708,Khương Thị Thảo,Nhung,FALSE,1999-07-29 0:00:00,kttnhung@gmail.com,168988291,791413832564,2000000,VL
V0709,Vương Văn Minh,Hiệu,TRUE,1999-09-06 0:00:00,vvmhieu@gmail.com,168783623,41381724218,0,VL
V0710,Hoàng Vĩnh,Hiệu,TRUE,1999-08-26 0:00:00,hvhieu@gmail.com,913319691,184526216515,0,VL
V0711,Khương Thảo,Trang,FALSE,1999-01-19 0:00:00,kttrang@gmail.com,913527131,627393248386,3000000,VL
V0712,Thái Thị Thanh,Nhung,FALSE,1999-02-13 0:00:00,tttnhung@gmail.com,168544122,420331635184,1000000,VL
V0713,Văn Thị,Hạnh,FALSE,1999-06-17 0:00:00,vthanh@gmail.com,913325482,196087419097,0,VL
V0714,Cao Phú,Ngân,FALSE,1999-10-01 0:00:00,cpngan@gmail.com,168684574,184258839727,0,VL
V0715,Khương Vĩnh,Phong,TRUE,1999-03-22 0:00:00,kvphong@gmail.com,168568182,527664959315,3000000,VL
V0716,Lâm Vĩnh,Hòa,TRUE,1999-02-20 0:00:00,lvhoa@gmail.com,987251645,81295438506,0,VL
V0717,Khương Thị,Đào,FALSE,1999-09-03 0:00:00,ktdao@gmail.com,987168559,326542803823,1000000,VL
V0718,Hoàng Thị Thanh,Hương,FALSE,1999-09-24 0:00:00,htthuong@gmail.com,168152144,672725622181,0,VL
V0719,Phạm Nam,Sinh,TRUE,1999-02-04 0:00:00,pnsinh@gmail.com,987781745,579153764439,2000000,VL
V0720,Phạm Phú,Phương,TRUE,1999-08-14 0:00:00,ppphuong@gmail.com,168027172,344655347644,1000000,VL
V0721,Văn Thị Thanh,Nhung,FALSE,1999-06-10 0:00:00,vttnhung@gmail.com,987311317,754732273203,3000000,VL
V0722,Đặng Vĩnh,Thiệu,TRUE,1999-05-30 0:00:00,dvthieu@gmail.com,913221479,342026496685,3000000,VL
V0723,Mã Mạnh,Mẫn,TRUE,1999-08-26 0:00:00,mmman@gmail.com,987621792,264879756186,0,VL
V0724,Thái Vĩnh,Phong,TRUE,1999-09-28 0:00:00,tvphong@gmail.com,913502736,421235644416,0,VL
V0725,Thái Thị Thanh,Nga,FALSE,1999-07-04 0:00:00,tttnga@gmail.com,168385697,674325281814,2000000,VL
V0726,Lê Thảo,Ly,FALSE,1999-11-27 0:00:00,ltly@gmail.com,913819366,287488136997,3000000,VL
V0727,Hoàng Vĩnh,Sinh,TRUE,1999-06-15 0:00:00,hvsinh@gmail.com,168227281,953466828225,0,VL
V0728,Nguyễn Văn Minh,Sinh,TRUE,1999-11-21 0:00:00,nvmsinh@gmail.com,987778291,515327122783,3000000,VL
V0729,Phạm Thị,Loan,FALSE,1999-01-29 0:00:00,ptloan@gmail.com,168868103,828684152449,2000000,VL
V0730,Cao Vĩnh,Bảo,TRUE,1999-10-27 0:00:00,cvbao@gmail.com,987894651,976672661141,3000000,VL
V0731,Vương Vĩnh,Mẫn,TRUE,1999-07-06 0:00:00,vvman@gmail.com,168877015,213346235263,0,VL
V0732,Hoàng Minh,Ngọc,FALSE,1999-07-08 0:00:00,hmngoc@gmail.com,913011395,847008244798,1000000,VL
V0733,Bạch Văn,Thăng,TRUE,1999-05-29 0:00:00,bvthang@gmail.com,168118262,632412502243,0,VL
V0734,Cao Văn Minh,Thiệu,TRUE,1999-11-21 0:00:00,cvmthieu@gmail.com,987667368,975587348889,2000000,VL
V0735,Lâm Minh,Mỹ,TRUE,1999-05-02 0:00:00,lmmy@gmail.com,913987771,951422873134,0,VL
V0736,Lê Thị,Lan,FALSE,1999-03-23 0:00:00,ltlan@gmail.com,987384382,175095446850,3000000,VL
V0737,Đinh Thị,Trúc,FALSE,1999-03-16 0:00:00,dttruc@gmail.com,168028643,746195421351,2000000,VL
V0738,Cao Nam,Bảo,TRUE,1999-09-07 0:00:00,cnbao@gmail.com,913482327,893535830976,3000000,VL
V0739,Lý Thị Thảo,Hoa,FALSE,1999-06-18 0:00:00,ltthoa@gmail.com,987685421,107151552122,1000000,VL
V0740,Bạch Phương,Phương,FALSE,1999-06-10 0:00:00,bpphuong@gmail.com,987283422,260797157499,2000000,VL
V0741,Đàm Ngọc,Tâm,FALSE,1999-09-27 0:00:00,dntam@gmail.com,987353219,348167680663,0,VL
V0742,Hoàng Bạch,Mỹ,TRUE,1999-02-21 0:00:00,hbmy@gmail.com,913118480,729735634683,2000000,VL
V0743,Trần Phú,Tâm,TRUE,1999-05-02 0:00:00,tptam@gmail.com,168423186,436683952804,0,VL
V0744,Phạm Thị Thanh,Nga,FALSE,1999-03-25 0:00:00,pttnga@gmail.com,913915218,198246501322,1000000,VL
V0745,Văn Vĩnh,Kiệt,TRUE,1999-01-02 0:00:00,vvkiet@gmail.com,913791546,814365656601,2000000,VL
V0746,Bạch Thị Thảo,Đào,FALSE,1999-04-21 0:00:00,bttdao@gmail.com,913394827,675514530992,3000000,VL
V0747,Mã Phú,Tâm,TRUE,1999-08-25 0:00:00,mptam@gmail.com,168643676,335571036603,3000000,VL
V0748,Lê Nam,Trọng,TRUE,1999-02-13 0:00:00,lntrong@gmail.com,168183367,811596279068,1000000,VL
V0749,Hoàng Thảo,Lan,FALSE,1999-03-03 0:00:00,htlan@gmail.com,987652634,110411066231,1000000,VL
V0750,Phạm Mạnh,Sang,TRUE,1999-05-03 0:00:00,pmsang@gmail.com,913686609,252031104262,2000000,VL
V0751,Lê Thị Thanh,Ly,FALSE,1999-08-13 0:00:00,lttly@gmail.com,913833191,637397111755,3000000,VL
V0752,Đặng Văn Minh,Thiện,TRUE,1999-11-11 0:00:00,dvmthien@gmail.com,913617761,732782642488,2000000,VL
V0753,Văn Thị Thanh,Hương,FALSE,1999-11-07 0:00:00,vtthuong@gmail.com,913523792,412451613653,1000000,VL
V0754,Hoàng Văn,Thăng,TRUE,1999-05-28 0:00:00,hvthang@gmail.com,987676733,536764542110,1000000,VL
V0755,Phạm Văn Minh,Sang,TRUE,1999-08-11 0:00:00,pvmsang@gmail.com,168545669,232525762017,0,VL
V0756,Lê Thị Thanh,Hoa,FALSE,1999-12-29 0:00:00,ltthoa@gmail.com,987867389,155680516757,0,VL
V0757,Văn Nam,Kiệt,TRUE,1999-10-21 0:00:00,vnkiet@gmail.com,913726739,726274007443,1000000,VL
V0758,Vương Văn Minh,Thiệu,TRUE,1999-07-26 0:00:00,vvmthieu@gmail.com,168465017,287394136786,1000000,VL
V0759,Trần Minh,Thu,FALSE,1999-06-11 0:00:00,tmthu@gmail.com,913673563,688147282898,3000000,VL
V0760,Trần Văn Minh,Sang,TRUE,1999-10-10 0:00:00,tvmsang@gmail.com,987116278,810171168701,1000000,VL
V0761,Đặng Nam,Kiệt,TRUE,1999-08-04 0:00:00,dnkiet@gmail.com,913721215,829572440704,2000000,VL
V0762,Đàm Phú,Tâm,FALSE,1999-03-30 0:00:00,dptam@gmail.com,913669110,211123110821,2000000,VL
V0763,Đinh Văn Minh,Mẫn,TRUE,1999-10-26 0:00:00,dvmman@gmail.com,987372352,342164306753,2000000,VL
V0764,Lê Bạch,Ngân,FALSE,1999-09-10 0:00:00,lbngan@gmail.com,987414686,470845511550,2000000,VL
V0765,Đinh Nam,Lộc,TRUE,1999-11-09 0:00:00,dnloc@gmail.com,987818155,614252652498,3000000,VL
V0766,Khương Vĩnh,Thiện,TRUE,1999-07-05 0:00:00,kvthien@gmail.com,913357407,921514745111,0,VL
V0767,Lê Mạnh,Bảo,TRUE,1999-01-19 0:00:00,lmbao@gmail.com,913476722,703062988595,2000000,VL
V0768,Lâm Vĩnh,Hiệu,TRUE,1999-02-23 0:00:00,lvhieu@gmail.com,168685348,303786017479,0,VL
V0769,Lý Thị,Mai,FALSE,1999-04-13 0:00:00,ltmai@gmail.com,168128868,243417744405,0,VL
V0770,Lý Văn,Sinh,TRUE,1999-01-26 0:00:00,lvsinh@gmail.com,168927114,323878940570,3000000,VL
V0771,Đinh Thị,Mai,FALSE,1999-02-21 0:00:00,dtmai@gmail.com,987717784,371286890588,0,VL
V0772,Phạm Thị Thanh,Đào,FALSE,1999-02-14 0:00:00,pttdao@gmail.com,168479750,355494185480,1000000,VL
V0773,Đàm Văn Minh,Lộc,TRUE,1999-10-09 0:00:00,dvmloc@gmail.com,913652093,345459168576,1000000,VL
V0774,Vương Bạch,Thu,TRUE,1999-04-23 0:00:00,vbthu@gmail.com,168211868,616484308273,3000000,VL
V0775,Phạm Thảo,Nga,FALSE,1999-08-24 0:00:00,ptnga@gmail.com,168258408,391255058337,0,VL
V0776,Cao Vĩnh,Mẫn,TRUE,1999-02-18 0:00:00,cvman@gmail.com,168667451,545297324557,2000000,VL
V0777,Hoàng Văn Minh,Mẫn,TRUE,1999-01-10 0:00:00,hvmman@gmail.com,913120776,716434275627,0,VL
V0778,Cao Mạnh,Huy,TRUE,1999-07-27 0:00:00,cmhuy@gmail.com,987543769,864856421755,2000000,VL
V0779,Lý Thị,Đào,FALSE,1999-02-16 0:00:00,ltdao@gmail.com,168682711,217552366578,2000000,VL
V0780,Đặng Thảo,Trúc,FALSE,1999-07-21 0:00:00,dttruc@gmail.com,987323155,356022698552,2000000,VL
V0781,Nguyễn Minh,Phương,TRUE,1999-10-23 0:00:00,nmphuong@gmail.com,168837564,542277864893,3000000,VL
V0782,Lý Thị Thanh,Dung,FALSE,1999-08-06 0:00:00,lttdung@gmail.com,913646860,732404708426,3000000,VL
V0783,Đặng Văn Minh,Kiệt,TRUE,1999-02-04 0:00:00,dvmkiet@gmail.com,987562087,203282266391,3000000,VL
V0784,Đinh Văn,Hiệu,TRUE,1999-01-04 0:00:00,dvhieu@gmail.com,987422659,536343667086,1000000,VL
V0785,Đặng Phú,Thanh,FALSE,1999-06-17 0:00:00,dpthanh@gmail.com,913150105,962382975254,0,VL
V0786,Lâm Nam,Lộc,TRUE,1999-07-12 0:00:00,lnloc@gmail.com,987876816,250421883285,0,VL
V0787,Lê Nam,Sang,TRUE,1999-02-17 0:00:00,lnsang@gmail.com,168354815,839247155648,0,VL
V0788,Vương Thanh,Phương,TRUE,1999-10-04 0:00:00,vtphuong@gmail.com,168754547,817696186377,3000000,VL
V0789,Cao Ngọc,Tâm,FALSE,1999-02-16 0:00:00,cntam@gmail.com,168390938,12778683128,0,VL
V0790,Vương Vĩnh,Dũng,TRUE,1999-08-02 0:00:00,vvdung@gmail.com,168869641,177628725854,2000000,VL
V0791,Lý Thị Thanh,Lan,FALSE,1999-01-09 0:00:00,lttlan@gmail.com,913736062,706085770437,2000000,VL
V0792,Văn Thị,Nga,FALSE,1999-10-24 0:00:00,vtnga@gmail.com,987580677,916910454480,0,VL
V0793,Đàm Nam,Huy,TRUE,1999-11-24 0:00:00,dnhuy@gmail.com,168583426,37747225125,3000000,VL
V0794,Đinh Thị Thanh,Dung,FALSE,1999-03-02 0:00:00,dttdung@gmail.com,987535817,862321557580,2000000,VL
V0795,Lê Thảo,Đào,FALSE,1999-09-07 0:00:00,ltdao@gmail.com,913523150,224633269837,3000000,VL
V0796,Phạm Thanh,Mỹ,TRUE,1999-03-05 0:00:00,ptmy@gmail.com,987269881,927703582648,0,VL
V0797,Phạm Mạnh,Phong,TRUE,1999-09-06 0:00:00,pmphong@gmail.com,168720187,28606147723,2000000,VL
V0798,Lê Thị Thanh,Ly,FALSE,1999-05-20 0:00:00,lttly@gmail.com,168315361,715351688611,2000000,VL
V0799,Thái Nam,Tuấn,TRUE,1999-03-07 0:00:00,tntuan@gmail.com,913950748,166625619025,1000000,VL
V0800,Đinh Văn Minh,Thiệu,TRUE,1999-04-10 0:00:00,dvmthieu@gmail.com,987881211,473759329970,3000000,VL
V0801,Lý Nam,Hiệu,TRUE,1999-09-11 0:00:00,lnhieu@gmail.com,987511308,646778140266,1000000,VL
V0802,Bạch Văn Minh,Tuấn,TRUE,1999-11-29 0:00:00,bvmtuan@gmail.com,987287373,177162965123,1000000,VL
V0803,Lâm Nam,Dũng,TRUE,1999-07-09 0:00:00,lndung@gmail.com,987894644,431635846437,0,VL
V0804,Mã Thanh,Thu,FALSE,1999-03-23 0:00:00,mtthu@gmail.com,168077764,441438272178,1000000,VL
V0805,Lê Minh,Mỹ,FALSE,1999-08-10 0:00:00,lmmy@gmail.com,987702846,966965235251,0,VL
V0806,Đàm Thanh,Phương,TRUE,1999-06-01 0:00:00,dtphuong@gmail.com,913423513,405277607571,2000000,VL
V0807,Cao Vĩnh,Phong,TRUE,1999-10-28 0:00:00,cvphong@gmail.com,913542214,760662673646,0,VL
V0808,Khương Vĩnh,Huy,TRUE,1999-04-30 0:00:00,kvhuy@gmail.com,913122480,210928825992,0,VL
V0809,Phạm Phú,Tâm,TRUE,1999-06-19 0:00:00,pptam@gmail.com,913612732,914206818699,2000000,VL
V0810,Đinh Vĩnh,Huy,TRUE,1999-06-09 0:00:00,dvhuy@gmail.com,987683822,224456144033,3000000,VL
V0811,Đinh Minh,Thu,TRUE,1999-07-28 0:00:00,dmthu@gmail.com,168457855,332477312194,2000000,VL
V0812,Thái Văn,Phong,TRUE,1999-09-14 0:00:00,tvphong@gmail.com,168423843,686660225415,2000000,VL
V0813,Khương Nam,Tuấn,TRUE,1999-08-12 0:00:00,kntuan@gmail.com,987052443,963506872419,0,VL
V0814,Lâm Nam,Thiệu,TRUE,1999-07-15 0:00:00,lnthieu@gmail.com,987241210,823381760528,0,VL
V0815,Thái Nam,Mẫn,TRUE,1999-10-15 0:00:00,tnman@gmail.com,987884502,382713582343,0,VL
V0816,Lâm Văn Minh,Thiện,TRUE,1999-01-13 0:00:00,lvmthien@gmail.com,913436761,777238567323,1000000,VL
V0817,Cao Vĩnh,Mẫn,TRUE,1999-09-23 0:00:00,cvman@gmail.com,168802825,759581100882,1000000,VL
V0818,Đàm Thảo,Hạnh,FALSE,1999-09-19 0:00:00,dthanh@gmail.com,168534506,161423967841,0,VL
V0819,Văn Nam,Vỹ,TRUE,1999-03-03 0:00:00,vnvy@gmail.com,987438372,637240687016,1000000,VL
V0820,Vương Phú,Ngân,FALSE,1999-01-21 0:00:00,vpngan@gmail.com,913532156,627642833744,3000000,VL
V0821,Bạch Thảo,Thúy,FALSE,1999-08-23 0:00:00,btthuy@gmail.com,913265222,676618855134,3000000,VL
V0822,Vương Bạch,Mỹ,TRUE,1999-10-15 0:00:00,vbmy@gmail.com,913921265,467117246312,2000000,VL
V0823,Lâm Vĩnh,Hòa,TRUE,1999-02-19 0:00:00,lvhoa@gmail.com,168512238,424878402729,3000000,VL
V0824,Lâm Phú,Thu,TRUE,1999-11-28 0:00:00,lpthu@gmail.com,987888280,292127587522,3000000,VL
V0825,Hoàng Thị Thanh,Thúy,FALSE,1999-10-09 0:00:00,httthuy@gmail.com,168313846,844179382973,0,VL
V0826,Đàm Văn Minh,Lộc,TRUE,1999-10-09 0:00:00,dvmloc@gmail.com,168262680,248670604546,0,VL
V0827,Đặng Thị Thanh,Mai,FALSE,1999-12-17 0:00:00,dttmai@gmail.com,168886895,728216565566,1000000,VL
V0828,Đặng Thanh,Tâm,TRUE,1999-07-07 0:00:00,dttam@gmail.com,913851541,78519599539,1000000,VL
V0829,Phạm Thảo,Hạnh,FALSE,1999-01-02 0:00:00,pthanh@gmail.com,987226855,446592421371,0,VL
V0830,Văn Thảo,Nhung,FALSE,1999-05-26 0:00:00,vtnhung@gmail.com,168762818,221548618615,1000000,VL
V0831,Lê Vĩnh,Dũng,TRUE,1999-07-05 0:00:00,lvdung@gmail.com,913841405,512690978828,2000000,VL
V0832,Mã Thị Thanh,Loan,FALSE,1999-04-09 0:00:00,mttloan@gmail.com,913867284,885033740365,2000000,VL
V0833,Trần Phú,Minh,FALSE,1999-05-24 0:00:00,tpminh@gmail.com,168861731,190672558617,2000000,VL
V0834,Đinh Văn Minh,Vỹ,TRUE,1999-07-30 0:00:00,dvmvy@gmail.com,913678968,385631461238,1000000,VL
V0835,Đàm Thảo,Nhung,FALSE,1999-11-08 0:00:00,dtnhung@gmail.com,987391639,589086172700,3000000,VL
V0836,Đặng Thị Thanh,Nhung,FALSE,1999-12-08 0:00:00,dttnhung@gmail.com,168947856,150415534898,3000000,VL
V0837,Bạch Nam,Thiện,TRUE,1999-08-12 0:00:00,bnthien@gmail.com,168327772,987491553833,1000000,VL
V0838,Khương Phú,Ngân,FALSE,1999-02-15 0:00:00,kpngan@gmail.com,168884364,325467976656,3000000,VL
V0839,Thái Văn Minh,Thiệu,TRUE,1999-11-27 0:00:00,tvmthieu@gmail.com,913213386,618111565109,1000000,VL
V0840,Đàm Mạnh,Tuấn,TRUE,1999-05-18 0:00:00,dmtuan@gmail.com,168977242,372127658174,3000000,VL
V0841,Bạch Nam,Thiện,TRUE,1999-08-27 0:00:00,bnthien@gmail.com,168452836,593105406808,3000000,VL
V0842,Văn Nam,Thiện,TRUE,1999-11-03 0:00:00,vnthien@gmail.com,913253304,351893387139,1000000,VL
V0843,Văn Vĩnh,Phong,TRUE,1999-03-20 0:00:00,vvphong@gmail.com,913653461,279838567777,3000000,VL
V0844,Vương Văn,Thiện,TRUE,1999-08-08 0:00:00,vvthien@gmail.com,913876543,845340577853,0,VL
V0845,Đặng Thị Thanh,Nhung,FALSE,1999-07-04 0:00:00,dttnhung@gmail.com,168378850,681663259911,3000000,VL
V0846,Lê Văn,Lộc,TRUE,1999-10-31 0:00:00,lvloc@gmail.com,913128685,658180634180,3000000,VL
V0847,Cao Thanh,Tâm,FALSE,1999-10-28 0:00:00,cttam@gmail.com,168875206,136787402987,0,VL
V0848,Khương Văn Minh,Dũng,TRUE,1999-02-23 0:00:00,kvmdung@gmail.com,913107397,767923476328,0,VL
V0849,Văn Thị Thanh,Lan,FALSE,1999-03-29 0:00:00,vttlan@gmail.com,168174444,516423864531,2000000,VL
V0850,Lý Phú,Thanh,FALSE,1999-02-26 0:00:00,lpthanh@gmail.com,913513475,918510689330,0,VL
V0851,Lâm Thị Thanh,Ly,FALSE,1999-04-11 0:00:00,lttly@gmail.com,987114674,235722779276,1000000,VL
V0852,Lê Văn Minh,Dũng,TRUE,1999-11-29 0:00:00,lvmdung@gmail.com,168125412,371660561490,0,VL
V0853,Đinh Nam,Vỹ,TRUE,1999-04-22 0:00:00,dnvy@gmail.com,987743084,167655819351,3000000,VL
V0854,Cao Văn,Kiệt,TRUE,1999-08-25 0:00:00,cvkiet@gmail.com,987466256,453237773347,2000000,VL
V0855,Mã Nam,Thăng,TRUE,1999-08-02 0:00:00,mnthang@gmail.com,168486825,724666371378,2000000,VL
V0856,Văn Mạnh,Dũng,TRUE,1999-09-02 0:00:00,vmdung@gmail.com,987225096,154877987083,2000000,VL
V0857,Thái Bạch,Phương,TRUE,1999-10-12 0:00:00,tbphuong@gmail.com,987898638,194287311544,3000000,VL
V0858,Thái Thị Thảo,Thúy,FALSE,1999-03-11 0:00:00,tttthuy@gmail.com,913668071,53808277081,1000000,VL
V0859,Đàm Văn Minh,Hiệu,TRUE,1999-05-18 0:00:00,dvmhieu@gmail.com,987194887,89276874831,1000000,VL
V0860,Nguyễn Thảo,Đào,FALSE,1999-01-02 0:00:00,ntdao@gmail.com,987962655,501251219292,3000000,VL
V0861,Trần Thảo,Dung,FALSE,1999-02-26 0:00:00,ttdung@gmail.com,913823838,644418230322,3000000,VL
V0862,Phạm Văn Minh,Trọng,TRUE,1999-04-18 0:00:00,pvmtrong@gmail.com,987222541,673839671924,0,VL
V0863,Khương Văn Minh,Huy,TRUE,1999-10-07 0:00:00,kvmhuy@gmail.com,168831637,303748734614,1000000,VL
V0864,Đinh Vĩnh,Kiệt,TRUE,1999-04-10 0:00:00,dvkiet@gmail.com,987755583,204275836863,3000000,VL
V0865,Lâm Minh,Thanh,TRUE,1999-12-28 0:00:00,lmthanh@gmail.com,168388516,453681186695,2000000,VL
V0866,Đặng Thảo,Đào,FALSE,1999-11-02 0:00:00,dtdao@gmail.com,168523669,371361215553,0,VL
V0867,Bạch Vĩnh,Sang,TRUE,1999-07-23 0:00:00,bvsang@gmail.com,168119383,467317926162,3000000,VL
V0868,Lê Thị Thảo,Trúc,FALSE,1999-02-05 0:00:00,ltttruc@gmail.com,987991350,268863750675,2000000,VL
V0869,Đàm Thị Thanh,Hoa,FALSE,1999-10-09 0:00:00,dtthoa@gmail.com,987633898,62229847867,3000000,VL
V0870,Khương Thảo,Ly,FALSE,1999-08-14 0:00:00,ktly@gmail.com,987427333,540882845818,2000000,VL
V0871,Nguyễn Văn Minh,Huy,TRUE,1999-08-13 0:00:00,nvmhuy@gmail.com,913521524,57149733526,2000000,VL
V0872,Bạch Minh,Phương,FALSE,1999-07-19 0:00:00,bmphuong@gmail.com,913546274,885840377493,2000000,VL
V0873,Khương Thị Thảo,Dung,FALSE,1999-04-04 0:00:00,kttdung@gmail.com,913290195,472321568123,3000000,VL
V0874,Lâm Thị Thanh,Nga,FALSE,1999-09-25 0:00:00,lttnga@gmail.com,168640337,872808686253,3000000,VL
V0875,Lâm Thị Thảo,Trang,FALSE,1999-07-14 0:00:00,ltttrang@gmail.com,987311360,182772098756,2000000,VL
V0876,Đinh Thị Thanh,Nga,FALSE,1999-11-28 0:00:00,dttnga@gmail.com,913144165,652365982157,1000000,VL
V0877,Cao Thị Thanh,Thúy,FALSE,1999-11-07 0:00:00,cttthuy@gmail.com,168326645,697581671616,3000000,VL
V0878,Nguyễn Nam,Sinh,TRUE,1999-09-28 0:00:00,nnsinh@gmail.com,913782731,793857223128,3000000,VL
V0879,Khương Thảo,Đào,FALSE,1999-08-07 0:00:00,ktdao@gmail.com,168611694,454122224763,1000000,VL
V0880,Phạm Mạnh,Trọng,TRUE,1999-05-13 0:00:00,pmtrong@gmail.com,168061514,858065126273,3000000,VL
V0881,Hoàng Thị Thanh,Hương,FALSE,1999-01-17 0:00:00,htthuong@gmail.com,987454575,519645355545,3000000,VL
V0882,Lê Thảo,Ly,FALSE,1999-06-27 0:00:00,ltly@gmail.com,913673413,318424635533,3000000,VL
V0883,Vương Minh,Phương,TRUE,1999-06-21 0:00:00,vmphuong@gmail.com,168233422,18272517484,1000000,VL
